9.999999999999995058e-05
9.999999999999995058e-05
9.999999999999995058e-05
9.999999999999995058e-05
1.000000000000061983e-04
1.000000007486922778e-04
1.000000702227809641e-04
1.000030711624990142e-04
1.000390137566938454e-04
1.003380316556872273e-04
1.023039253278838008e-04
1.128511127282567634e-04
1.602634800190255932e-04
3.422912637204642960e-04
9.478306376295458262e-04
2.712002055245891878e-03
7.259878609309320004e-03
1.768877463403087033e-02
3.914860406516754848e-02
7.885256535209675399e-02
1.454012926147961460e-01
2.465086804857512526e-01
3.866066812532048536e-01
5.637822836894968992e-01
9.999999999999995058e-05
9.999999999999995058e-05
9.999999999999995058e-05
9.999999999999995058e-05
1.000000000374188033e-04
1.000000041827391750e-04
1.000002166923528410e-04
1.000068955110691932e-04
1.000718794889303979e-04
1.005462565645680214e-04
1.033757942079492625e-04
1.174553299594215946e-04
1.770736981425315279e-04
3.951683973646675325e-04
1.092016768774856398e-03
3.058908073314815963e-03
7.986480645857992750e-03
1.905713117019844707e-02
4.137924996112864878e-02
8.215752232176175285e-02
1.495764933298993626e-01
2.512667866663897964e-01
3.910441379012536967e-01
5.672143026768767804e-01
9.999999999999995058e-05
9.999999999999995058e-05
9.999999999999995058e-05
9.999999999999995058e-05
1.000000000374187627e-04
1.000000041827392157e-04
1.000002166923528410e-04
1.000068955110691797e-04
1.000718794889303979e-04
1.005462565645679943e-04
1.033757942079493032e-04
1.174553299594215946e-04
1.770736981425315550e-04
3.948783009468492919e-04
1.091694894712250076e-03
3.053258661944340153e-03
7.980418372148289155e-03
1.901404424672578294e-02
4.133669970033833352e-02
8.199356574063761116e-02
1.494386725050006748e-01
2.509524166684333757e-01
3.908528011244591926e-01
5.669846853238214024e-01
9.999999999999995058e-05
9.999999999999995058e-05
9.999999999999995058e-05
9.999999999999992348e-05
1.000000000374188033e-04
1.000000041827391750e-04
1.000002166923528410e-04
1.000068955110692068e-04
1.000718794889304114e-04
1.005462565645680350e-04
1.033757942079492896e-04
1.174553299594215946e-04
1.769114168565966052e-04
3.946006315415394924e-04
1.087568908043248794e-03
3.046875458165911998e-03
7.939373117589560921e-03
1.895775056186989327e-02
4.112903054858637469e-02
8.175141392100475357e-02
1.488762441408797987e-01
2.504422364744912088e-01
3.901259442425802915e-01
5.665944715474681148e-01
9.999999999999997769e-05
9.999999999999997769e-05
9.999999999999995058e-05
9.999999999999995058e-05
1.000000000374187627e-04
1.000000041827392021e-04
1.000002166923528275e-04
1.000068955110691525e-04
1.000718794889303708e-04
1.005462565645680214e-04
1.033757942079492625e-04
1.173724075900075219e-04
1.767415295644739312e-04
3.919552768267810456e-04
1.082679580309698969e-03
3.013682082185807371e-03
7.884852217217581949e-03
1.874215027557866314e-02
4.082299074044166282e-02
8.096797200741269462e-02
1.479675862633805239e-01
2.489150469675251443e-01
3.888657590466174652e-01
5.654211411614803451e-01
9.999999999999997769e-05
9.999999999999995058e-05
9.999999999999995058e-05
9.999999999999990992e-05
1.000000000374188033e-04
1.000000041827391750e-04
1.000002166923528410e-04
1.000068955110691525e-04
1.000718794889303708e-04
1.005462565645679808e-04
1.033393925567004107e-04
1.172879492340334344e-04
1.752928127897526180e-04
3.889181524765424384e-04
1.060020457986094421e-03
2.971196398794967702e-03
7.699455955652190209e-03
1.843699564992141646e-02
3.994813778899113099e-02
7.974883639746266351e-02
1.455806901560146582e-01
2.463214768146259892e-01
3.856065876011696703e-01
5.633134388220887301e-01
9.999999999999995058e-05
9.999999999999995058e-05
9.999999999999990992e-05
9.999999999999990992e-05
1.000000000374187627e-04
1.000000041827391750e-04
1.000002166923528410e-04
1.000068955110691525e-04
1.000718794889303708e-04
1.005330385014943997e-04
1.033054897692061493e-04
1.166277628667693547e-04
1.737595723803669000e-04
3.760653839124579478e-04
1.033168002765711161e-03
2.839995123238657666e-03
7.455792117508094549e-03
1.765031315712728421e-02
3.867845074795296656e-02
7.688201989187659624e-02
1.417542073552801873e-01
2.403463936618575325e-01
3.798694749830262563e-01
5.583047856952390031e-01
9.999999999999995058e-05
9.999999999999990992e-05
9.999999999999990992e-05
9.999999999999990992e-05
1.000000000374187491e-04
1.000000041827391615e-04
1.000002166923528275e-04
1.000068955110691390e-04
1.000680470150777218e-04
1.005223225715170751e-04
1.030613269638457497e-04
1.160085772750220736e-04
1.678030572449792164e-04
3.624158747589729859e-04
9.574828519817779387e-04
2.684381487593711507e-03
