0.0,300.0
3.0,300.0
7.5,300.0
13.0,300.0
19.0,300.0
26.0,300.0
34.0,300.0
43.0,300.0
53.0,300.0
64.0,300.0
76.0,300.0
89.0,300.0
103.0,300.0
118.0,300.0
134.0,300.0
151.0,300.0
169.0,300.0
188.0,300.0
208.0,300.0
229.0,300.0
251.0,300.0
274.0,300.0
298.0,300.0
323.0,300.0
349.0,300.0
376.0,300.0
404.0,300.0
433.0,300.0
463.0,300.0
494.0,300.0
526.0,300.0
559.0,300.0
593.0,300.0
628.0,300.0
664.0,300.0
701.0,300.0
739.0,300.0
778.0,300.0
818.0,300.0
859.0,300.0
901.0,300.0
944.0,300.0
988.0,300.0
1033.0,300.0
1079.0,300.0
1126.0,300.0
1174.0,300.0
1223.0,300.0
1273.0,300.0
1324.0,300.0
1376.0,300.0
1429.0,300.0
1483.0,300.0
1538.0,300.0
1594.0,300.0
1651.0,300.0
1709.0,300.0
1768.0,300.0
1828.0,300.0
1889.0,300.0
1951.0,300.0
2014.0,300.0
2078.0,300.0
2143.0,300.0
2209.0,300.0
2276.0,300.0
2344.0,300.0
2413.0,300.0
2500.0,300.0
0.0,305.0
3.0,305.0
7.5,305.0
13.0,305.0
19.0,305.0
26.0,305.0
34.0,305.0
43.0,305.0
53.0,305.0
64.0,305.0
76.0,305.0
89.0,305.0
103.0,305.0
118.0,305.0
134.0,305.0
151.0,305.0
169.0,305.0
188.0,305.0
208.0,305.0
229.0,305.0
251.0,305.0
274.0,305.0
298.0,305.0
323.0,305.0
349.0,305.0
376.0,305.0
404.0,305.0
433.0,305.0
463.0,305.0
494.0,305.0
526.0,305.0
559.0,305.0
593.0,305.0
628.0,305.0
664.0,305.0
701.0,305.0
739.0,305.0
778.0,305.0
818.0,305.0
859.0,305.0
901.0,305.0
944.0,305.0
988.0,305.0
1033.0,305.0
1079.0,305.0
1126.0,305.0
1174.0,305.0
1223.0,305.0
1273.0,305.0
1324.0,305.0
1376.0,305.0
1429.0,305.0
1483.0,305.0
1538.0,305.0
1594.0,305.0
1651.0,305.0
1709.0,305.0
1768.0,305.0
1828.0,305.0
1889.0,305.0
1951.0,305.0
2014.0,305.0
2078.0,305.0
2143.0,305.0
2209.0,305.0
2276.0,305.0
2344.0,305.0
2413.0,305.0
2500.0,305.0
0.0,312.0
3.0,312.0
7.5,312.0
13.0,312.0
19.0,312.0
26.0,312.0
34.0,312.0
43.0,312.0
53.0,312.0
64.0,312.0
76.0,312.0
89.0,312.0
103.0,312.0
118.0,312.0
134.0,312.0
151.0,312.0
169.0,312.0
188.0,312.0
208.0,312.0
229.0,312.0
251.0,312.0
274.0,312.0
298.0,312.0
323.0,312.0
349.0,312.0
376.0,312.0
404.0,312.0
433.0,312.0
463.0,312.0
494.0,312.0
526.0,312.0
559.0,312.0
593.0,312.0
628.0,312.0
664.0,312.0
701.0,312.0
739.0,312.0
778.0,312.0
818.0,312.0
859.0,312.0
901.0,312.0
944.0,312.0
988.0,312.0
1033.0,312.0
1079.0,312.0
1126.0,312.0
1174.0,312.0
1223.0,312.0
1273.0,312.0
1324.0,312.0
1376.0,312.0
1429.0,312.0
1483.0,312.0
1538.0,312.0
1594.0,312.0
1651.0,312.0
1709.0,312.0
1768.0,312.0
1828.0,312.0
1889.0,312.0
1951.0,312.0
2014.0,312.0
2078.0,312.0
2143.0,312.0
2209.0,312.0
2276.0,312.0
2344.0,312.0
2413.0,312.0
2500.0,312.0
0.0,321.0
3.0,321.0
7.5,321.0
13.0,321.0
19.0,321.0
26.0,321.0
34.0,321.0
43.0,321.0
53.0,321.0
64.0,321.0
76.0,321.0
89.0,321.0
103.0,321.0
118.0,321.0
134.0,321.0
151.0,321.0
169.0,321.0
188.0,321.0
208.0,321.0
229.0,321.0
251.0,321.0
274.0,321.0
298.0,321.0
323.0,321.0
349.0,321.0
376.0,321.0
404.0,321.0
433.0,321.0
463.0,321.0
494.0,321.0
526.0,321.0
559.0,321.0
593.0,321.0
628.0,321.0
664.0,321.0
701.0,321.0
739.0,321.0
778.0,321.0
818.0,321.0
859.0,321.0
901.0,321.0
944.0,321.0
988.0,321.0
1033.0,321.0
1079.0,321.0
1126.0,321.0
1174.0,321.0
1223.0,321.0
1273.0,321.0
1324.0,321.0
1376.0,321.0
1429.0,321.0
1483.0,321.0
1538.0,321.0
1594.0,321.0
1651.0,321.0
1709.0,321.0
1768.0,321.0
1828.0,321.0
1889.0,321.0
1951.0,321.0
2014.0,321.0
2078.0,321.0
2143.0,321.0
2209.0,321.0
2276.0,321.0
2344.0,321.0
2413.0,321.0
2500.0,321.0
0.0,332.0
3.0,332.0
7.5,332.0
13.0,332.0
19.0,332.0
26.0,332.0
34.0,332.0
43.0,332.0
53.0,332.0
64.0,332.0
76.0,332.0
89.0,332.0
103.0,332.0
118.0,332.0
134.0,332.0
151.0,332.0
169.0,332.0
188.0,332.0
208.0,332.0
229.0,332.0
251.0,332.0
274.0,332.0
298.0,332.0
323.0,332.0
349.0,332.0
376.0,332.0
404.0,332.0
433.0,332.0
463.0,332.0
494.0,332.0
526.0,332.0
559.0,332.0
593.0,332.0
628.0,332.0
664.0,332.0
701.0,332.0
739.0,332.0
778.0,332.0
818.0,332.0
859.0,332.0
901.0,332.0
944.0,332.0
988.0,332.0
1033.0,332.0
1079.0,332.0
1126.0,332.0
1174.0,332.0
1223.0,332.0
1273.0,332.0
1324.0,332.0
1376.0,332.0
1429.0,332.0
1483.0,332.0
1538.0,332.0
1594.0,332.0
1651.0,332.0
1709.0,332.0
1768.0,332.0
1828.0,332.0
1889.0,332.0
1951.0,332.0
2014.0,332.0
2078.0,332.0
2143.0,332.0
2209.0,332.0
2276.0,332.0
2344.0,332.0
2413.0,332.0
2500.0,332.0
0.0,345.0
3.0,345.0
7.5,345.0
13.0,345.0
19.0,345.0
26.0,345.0
34.0,345.0
43.0,345.0
53.0,345.0
64.0,345.0
76.0,345.0
89.0,345.0
103.0,345.0
118.0,345.0
134.0,345.0
151.0,345.0
169.0,345.0
188.0,345.0
208.0,345.0
229.0,345.0
251.0,345.0
274.0,345.0
298.0,345.0
323.0,345.0
349.0,345.0
376.0,345.0
404.0,345.0
433.0,345.0
463.0,345.0
494.0,345.0
526.0,345.0
559.0,345.0
593.0,345.0
628.0,345.0
664.0,345.0
701.0,345.0
739.0,345.0
778.0,345.0
818.0,345.0
859.0,345.0
901.0,345.0
944.0,345.0
988.0,345.0
1033.0,345.0
1079.0,345.0
1126.0,345.0
1174.0,345.0
1223.0,345.0
1273.0,345.0
1324.0,345.0
1376.0,345.0
1429.0,345.0
1483.0,345.0
1538.0,345.0
1594.0,345.0
1651.0,345.0
1709.0,345.0
1768.0,345.0
1828.0,345.0
1889.0,345.0
1951.0,345.0
2014.0,345.0
2078.0,345.0
2143.0,345.0
2209.0,345.0
2276.0,345.0
2344.0,345.0
2413.0,345.0
2500.0,345.0
0.0,360.0
3.0,360.0
7.5,360.0
13.0,360.0
19.0,360.0
26.0,360.0
34.0,360.0
43.0,360.0
53.0,360.0
64.0,360.0
76.0,360.0
89.0,360.0
103.0,360.0
118.0,360.0
134.0,360.0
151.0,360.0
169.0,360.0
188.0,360.0
208.0,360.0
229.0,360.0
251.0,360.0
274.0,360.0
298.0,360.0
323.0,360.0
349.0,360.0
376.0,360.0
404.0,360.0
433.0,360.0
463.0,360.0
494.0,360.0
526.0,360.0
559.0,360.0
593.0,360.0
628.0,360.0
664.0,360.0
701.0,360.0
739.0,360.0
778.0,360.0
818.0,360.0
859.0,360.0
901.0,360.0
944.0,360.0
988.0,360.0
1033.0,360.0
1079.0,360.0
1126.0,360.0
1174.0,360.0
1223.0,360.0
1273.0,360.0
1324.0,360.0
1376.0,360.0
1429.0,360.0
1483.0,360.0
1538.0,360.0
1594.0,360.0
1651.0,360.0
1709.0,360.0
1768.0,360.0
1828.0,360.0
1889.0,360.0
1951.0,360.0
2014.0,360.0
2078.0,360.0
2143.0,360.0
2209.0,360.0
2276.0,360.0
2344.0,360.0
2413.0,360.0
2500.0,360.0
0.0,377.0
3.0,377.0
7.5,377.0
13.0,377.0
19.0,377.0
26.0,377.0
34.0,377.0
43.0,377.0
53.0,377.0
64.0,377.0
76.0,377.0
89.0,377.0
103.0,377.0
118.0,377.0
134.0,377.0
151.0,377.0
169.0,377.0
188.0,377.0
208.0,377.0
229.0,377.0
251.0,377.0
274.0,377.0
298.0,377.0
323.0,377.0
349.0,377.0
376.0,377.0
404.0,377.0
433.0,377.0
463.0,377.0
494.0,377.0
526.0,377.0
559.0,377.0
593.0,377.0
628.0,377.0
664.0,377.0
701.0,377.0
739.0,377.0
778.0,377.0
818.0,377.0
859.0,377.0
901.0,377.0
944.0,377.0
988.0,377.0
1033.0,377.0
1079.0,377.0
1126.0,377.0
1174.0,377.0
1223.0,377.0
1273.0,377.0
1324.0,377.0
1376.0,377.0
1429.0,377.0
1483.0,377.0
1538.0,377.0
1594.0,377.0
1651.0,377.0
1709.0,377.0
1768.0,377.0
1828.0,377.0
1889.0,377.0
1951.0,377.0
2014.0,377.0
2078.0,377.0
2143.0,377.0
2209.0,377.0
2276.0,377.0
2344.0,377.0
2413.0,377.0
2500.0,377.0
0.0,396.0
3.0,396.0
7.5,396.0
13.0,396.0
19.0,396.0
26.0,396.0
34.0,396.0
43.0,396.0
53.0,396.0
64.0,396.0
76.0,396.0
89.0,396.0
103.0,396.0
118.0,396.0
134.0,396.0
151.0,396.0
169.0,396.0
188.0,396.0
208.0,396.0
229.0,396.0
251.0,396.0
274.0,396.0
298.0,396.0
323.0,396.0
349.0,396.0
376.0,396.0
404.0,396.0
433.0,396.0
463.0,396.0
494.0,396.0
526.0,396.0
559.0,396.0
593.0,396.0
628.0,396.0
664.0,396.0
701.0,396.0
739.0,396.0
778.0,396.0
818.0,396.0
859.0,396.0
901.0,396.0
944.0,396.0
988.0,396.0
1033.0,396.0
1079.0,396.0
1126.0,396.0
1174.0,396.0
1223.0,396.0
1273.0,396.0
1324.0,396.0
1376.0,396.0
1429.0,396.0
1483.0,396.0
1538.0,396.0
